indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 
DE3001V,DE035C1	: 	: 	173856 	173144 	: 	: 	: 	: 	157700 e	155800 e	153900 e	146500 e	146100 e	146100 e	145600 e	143400 e	153900 e	: 	: 	149900 e	: 	: 	: 	: 	155000 e	: 	: 	: 	: 	145700 e	: 	: 
DE3001V,DE036C1	: 	: 	137100 	136996 	: 	: 	: 	: 	128200 e	128800 e	129300 e	131200 e	130500 e	129400 e	129000 e	126200 e	126000 e	: 	: 	123400 e	: 	: 	: 	: 	127000 e	: 	: 	: 	: 	125100 e	: 	: 
DE3001V,DE037C1	: 	: 	111509 	110667 	: 	: 	: 	: 	108700 e	106900 e	105100 e	101500 e	101600 e	100600 e	100300 e	: 	99700 e	: 	: 	97500 e	: 	: 	: 	: 	100000 e	: 	: 	: 	: 	94300 e	: 	: 
DE3001V,DE039C1	: 	: 	137448 	137798 	: 	: 	: 	: 	138000 e	135100 e	132200 e	128600 e	127400 e	126800 e	126200 e	124900 e	137500 e	: 	: 	133900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE040C1	: 	: 	103340 	103183 	: 	: 	: 	: 	96500 e	94700 e	92900 e	: 	96000 e	96200 e	97400 e	97400 e	89300 e	: 	: 	97300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE041C1	: 	: 	98551 	97145 	: 	: 	: 	: 	85600 e	85100 e	84500 e	77300 e	76700 e	75900 e	76100 e	74500 e	: 	: 	: 	65000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE042C1	: 	: 	60619 	60302 	: 	: 	: 	: 	54800 e	56000 e	57200 e	55400 e	55200 e	55200 e	55900 e	55400 e	58600 e	: 	: 	55000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE043C1	: 	: 	121004 	120640 	: 	: 	: 	: 	119100 e	117900 e	116600 e	111300 e	111200 e	110900 e	110000 e	: 	: 	: 	: 	107800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE044C1	: 	: 	: 	69299 	: 	: 	: 	: 	51900 e	50900 e	49800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE045C1	: 	: 	: 	: 	: 	: 	: 	: 	53300 e	53000 e	53100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE046C1	: 	: 	: 	47789 	: 	: 	: 	: 	43400 e	42600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE047C1	: 	: 	: 	: 	: 	: 	: 	: 	41500 e	41500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE048C1	: 	: 	44535 	44128 	: 	: 	: 	: 	44000 e	44300 e	44500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE049C1	: 	: 	45605 	45404 	: 	: 	: 	: 	40500 e	40500 e	40700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE050C1	: 	: 	49934 	49222 	: 	: 	: 	: 	49000 e	48600 e	46700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE051C1	: 	: 	39935 	39617 	: 	: 	: 	: 	41100 e	39800 e	39700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE052C1	: 	: 	: 	: 	: 	: 	: 	: 	51100 e	50500 e	49900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE053C1	: 	: 	: 	: 	: 	: 	: 	: 	45000 e	44600 e	43600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE054C1	: 	: 	48631 	48362 	: 	: 	: 	: 	44300 e	43600 e	43900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE055C1	: 	: 	: 	: 	: 	: 	: 	: 	39200 e	38900 e	38500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE056C1	: 	: 	: 	: 	: 	: 	: 	: 	38100 e	37700 e	37200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE057C1	: 	: 	: 	: 	: 	: 	: 	: 	44800 e	44300 e	43800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE058C1	: 	: 	: 	: 	: 	: 	: 	: 	36400 e	36900 e	36900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE059C1	: 	: 	: 	: 	: 	: 	: 	: 	39800 e	40400 e	40900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE060C1	: 	: 	35764 	35767 	: 	: 	: 	: 	34700 e	34700 e	34600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE061C1	: 	: 	: 	: 	: 	: 	: 	: 	34600 e	33500 e	32300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE062C1	: 	: 	: 	: 	: 	: 	: 	: 	39300 e	38400 e	37400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE063C1	: 	: 	: 	: 	: 	: 	: 	: 	37500 e	37500 e	37900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE064C1	: 	: 	: 	: 	: 	: 	: 	: 	35900 e	36100 e	36300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE065C1	: 	: 	: 	: 	: 	: 	: 	: 	31100 e	31000 e	30400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE066C1	: 	: 	: 	: 	: 	: 	: 	: 	32400 e	32200 e	32000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE067C1	: 	: 	: 	: 	: 	: 	: 	: 	33300 e	32400 e	31400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE068C1	: 	: 	30783 	: 	: 	: 	: 	: 	28000 e	28000 e	27600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE069C1	: 	: 	: 	34553 	: 	: 	: 	: 	32000 e	31500 e	31000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE070C1	: 	: 	30596 	30455 	: 	: 	: 	: 	22800 e	22600 e	22400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE071C1	: 	: 	: 	: 	: 	: 	: 	: 	33900 e	33200 e	32500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE072C1	: 	: 	: 	: 	: 	: 	: 	: 	29100 e	28400 e	28400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE073C1	: 	: 	28855 	29756 	: 	: 	: 	: 	28200 e	27600 e	27700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE074C1	: 	: 	37395 	37357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE075C1	: 	: 	: 	: 	: 	: 	: 	: 	27300 e	27400 e	27100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE076C1	: 	: 	: 	: 	: 	: 	: 	: 	25400 e	25500 e	24900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE077C1	: 	: 	: 	: 	: 	: 	: 	: 	23700 e	24500 e	25200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE078C1	: 	: 	: 	: 	: 	: 	: 	: 	31300 e	32300 e	33300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE079C1	: 	: 	: 	: 	: 	: 	: 	: 	24800 e	25000 e	25300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE080C1	: 	: 	: 	: 	: 	: 	: 	: 	23500 e	23900 e	24300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE081C1	: 	: 	: 	: 	: 	: 	: 	: 	28000 e	27400 e	26800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE082C1	: 	: 	53783 	54293 	: 	: 	: 	: 	47100 e	46800 e	46400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE501C1	: 	: 	249017 	246556 	: 	: 	: 	: 	246000 e	: 	241500 e	: 	: 	: 	: 	: 	: 	: 	: 	245000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE502C1	: 	: 	169522 	167409 	: 	: 	: 	: 	159200 e	159300 e	159400 e	165200 e	165000 e	163600 e	163700 e	162600 e	: 	: 	: 	160200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE503C1	: 	: 	138535 	138655 	: 	: 	: 	: 	128300 e	128800 e	129200 e	: 	130800 e	130800 e	131900 e	129800 e	: 	: 	: 	139000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE504C1	: 	: 	: 	: 	: 	: 	: 	: 	157600 e	151000 e	144300 e	: 	147200 e	147700 e	147900 e	146100 e	: 	: 	: 	142800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE505C1	: 	: 	133510 	132940 	: 	: 	: 	: 	138300 e	: 	135600 e	133100 e	133100 e	130200 e	129200 e	: 	: 	: 	: 	133000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE506C1	: 	: 	147325 	147686 	: 	: 	: 	: 	144400 e	143100 e	141800 e	135900 e	133800 e	132200 e	132400 e	131400 e	: 	: 	: 	135000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE507C1	: 	: 	: 	: 	: 	: 	: 	: 	146300 e	144500 e	142600 e	: 	: 	: 	138500 e	: 	: 	: 	: 	129900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE508C1	: 	: 	119589 	118999 	: 	: 	: 	: 	117300 e	116900 e	116500 e	120500 e	119200 e	117600 e	116900 e	: 	: 	: 	: 	116800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE509C1	: 	: 	: 	104932 	: 	: 	: 	: 	104500 e	103800 e	103000 e	100000 e	99400 e	99500 e	99800 e	98600 e	: 	: 	: 	102800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE510C1	: 	: 	122957 	121642 	: 	: 	: 	: 	112100 e	113000 e	113800 e	111500 e	110900 e	109800 e	109500 e	108800 e	: 	: 	: 	115800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE511C1	: 	: 	: 	95311 	: 	: 	: 	: 	92500 e	91100 e	89700 e	: 	: 	: 	99700 e	99000 e	: 	: 	: 	97200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE513C1	: 	: 	110007 	109533 	: 	: 	: 	: 	109100 e	105700 e	102300 e	99600 e	100000 e	100200 e	99600 e	98100 e	: 	: 	: 	99700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE514C1	: 	: 	: 	: 	: 	: 	: 	: 	80200 e	81000 e	81800 e	84600 e	85500 e	85200 e	84700 e	82800 e	: 	: 	: 	76600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE515C1	: 	: 	79140 	78920 	: 	: 	: 	: 	81900 e	83000 e	84000 e	87000 e	87900 e	87000 e	87800 e	86300 e	: 	: 	: 	86000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE516C1	: 	: 	79580 	79611 	: 	: 	: 	: 	76000 e	75600 e	75200 e	75500 e	74900 e	73800 e	73200 e	72200 e	: 	: 	: 	82100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE517C1	: 	: 	87929 	87707 	: 	: 	: 	: 	84000 e	86200 e	88300 e	89100 e	89600 e	89200 e	88400 e	86600 e	: 	: 	: 	91400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE518C1	: 	: 	87201 	85067 	: 	: 	: 	: 	81500 e	81400 e	81200 e	79500 e	79400 e	79500 e	79600 e	78400 e	: 	: 	: 	80200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE519C1	: 	: 	82116 	82214 	: 	: 	: 	: 	78200 e	77100 e	76000 e	77300 e	77900 e	77000 e	77700 e	76600 e	: 	: 	: 	77000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE520C1	: 	: 	91500 	91000 	: 	: 	: 	: 	93800 e	92700 e	91500 e	86700 e	85600 e	85300 e	86200 e	83500 e	: 	: 	: 	83900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE521C1	: 	: 	75731 	75510 	: 	: 	: 	: 	73300 e	72900 e	: 	72400 e	71500 e	70600 e	70700 e	70500 e	: 	: 	: 	69900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE522C1	: 	: 	83452 	83647 	: 	: 	: 	: 	86500 e	: 	: 	70000 e	69200 e	68500 e	68600 e	67800 e	: 	: 	: 	78000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE523C1	: 	: 	83730 	82230 	: 	: 	: 	: 	71200 e	71400 e	71700 e	69400 e	69400 e	69300 e	69500 e	68600 e	: 	: 	: 	66700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE524C1	: 	: 	82305 	81369 	: 	: 	: 	: 	79100 e	76700 e	: 	69800 e	70700 e	69600 e	70100 e	69100 e	: 	: 	: 	72500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE525C1	: 	: 	67574 	67389 	: 	: 	: 	: 	57000 e	57700 e	: 	59200 e	59000 e	58800 e	58800 e	58100 e	: 	: 	: 	58600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE526C1	: 	: 	68009 	68606 	: 	: 	: 	: 	57800 e	57500 e	57200 e	61500 e	61600 e	60900 e	60400 e	59600 e	: 	: 	: 	57500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE527C1	: 	: 	: 	: 	: 	: 	: 	: 	64100 e	62600 e	: 	62000 e	61100 e	60200 e	60600 e	61300 e	: 	: 	: 	65000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE528C1	: 	: 	56563 	56610 	: 	: 	: 	: 	57200 e	56300 e	55400 e	55200 e	54800 e	54500 e	54100 e	53900 e	: 	: 	: 	54300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE529C1	: 	: 	: 	: 	: 	: 	: 	: 	64800 e	64700 e	64500 e	57200 e	56900 e	56000 e	55400 e	55400 e	: 	: 	: 	55700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE530C1	: 	: 	: 	55300 	: 	: 	: 	: 	53500 e	54600 e	55600 e	57100 e	56600 e	56200 e	55800 e	54500 e	: 	: 	: 	58500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE531C1	: 	: 	70429 	69500 	: 	: 	: 	: 	60000 e	60900 e	61700 e	58600 e	57900 e	56800 e	56900 e	56700 e	: 	: 	: 	60700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE532C1	: 	: 	63180 	64841 	: 	: 	: 	: 	65000 e	66300 e	67500 e	58200 e	57800 e	57000 e	55800 e	53800 e	: 	: 	: 	58900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE533C1	: 	: 	: 	: 	: 	: 	: 	: 	63600 e	61300 e	58900 e	55500 e	55300 e	54400 e	54400 e	53800 e	: 	: 	: 	58200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE534C1	: 	: 	66375 	65560 	: 	: 	: 	: 	62400 e	61400 e	60400 e	57900 e	: 	: 	56300 e	: 	: 	: 	: 	52900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE535C1	: 	: 	52263 	51913 	: 	: 	: 	: 	55400 e	54200 e	52900 e	57100 e	57500 e	58100 e	58300 e	57700 e	: 	: 	: 	59000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE536C1	: 	: 	54371 	54235 	: 	: 	: 	: 	48600 e	50000 e	51400 e	53900 e	53800 e	53200 e	53300 e	53600 e	: 	: 	: 	53400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE537C1	: 	: 	58520 	58488 	: 	: 	: 	: 	56500 e	56500 e	56500 e	49700 e	49800 e	49100 e	49300 e	48300 e	: 	: 	: 	49700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE538C1	: 	: 	66332 	65624 	: 	: 	: 	: 	59700 e	59200 e	58600 e	: 	: 	: 	58200 e	: 	: 	: 	: 	54900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE539C1	: 	: 	: 	: 	: 	: 	: 	: 	57400 e	58400 e	59400 e	57100 e	57700 e	57500 e	57600 e	56300 e	: 	: 	: 	50300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE540C1	: 	: 	54811 	54649 	: 	: 	: 	: 	54100 e	53400 e	53700 e	52400 e	52200 e	51900 e	52000 e	51400 e	: 	: 	: 	52000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE541C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	52800 e	: 	: 	: 	: 	: 	50000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE542C1	: 	: 	56640 	56426 	: 	: 	: 	: 	58500 e	58800 e	60400 e	56700 e	56700 e	56700 e	56200 e	55300 e	: 	: 	: 	53000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE543C1	: 	: 	50068 	50368 	: 	: 	: 	: 	57000 e	57200 e	56700 e	48200 e	48100 e	48100 e	48500 e	48000 e	: 	: 	: 	50400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE544C1	: 	: 	: 	: 	: 	: 	: 	: 	52800 e	53800 e	53600 e	50700 e	50700 e	50900 e	51300 e	51200 e	: 	: 	: 	51000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE545C1	: 	: 	56490 	56102 	: 	: 	: 	: 	51900 e	52700 e	53500 e	: 	: 	54200 e	54300 e	53800 e	: 	: 	: 	54200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DE546C1	: 	: 	: 	: 	: 	: 	: 	: 	176400 e	178200 e	179900 e	180100 e	179500 e	178300 e	179000 e	: 	177000 e	: 	: 	175800 e	: 	: 	: 	: 	185000 e	: 	: 	: 	: 	188000 	: 	: 
DE3001V,DE547C1	: 	: 	57029 	56851 	: 	: 	: 	: 	55400 e	54900 e	: 	50200 e	49900 e	50200 e	50400 e	49400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DK	: 	: 	: 	: 	: 	: 	: 	: 	2607876 	2593553 	2584479 	: 	: 	: 	: 	: 	2480879 	: 	: 	2444467 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DK001C1	: 	: 	: 	: 	: 	: 	: 	: 	285281 	283010 	281133 	: 	: 	: 	: 	: 	272618 	: 	: 	274488 	: 	: 	: 	: 	271921 	: 	: 	: 	269306 	: 	: 	: 
DE3001V,DK001K2	: 	: 	: 	: 	: 	: 	: 	: 	604702 	600550 	597770 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,DK002C1	: 	: 	: 	: 	: 	: 	: 	: 	151738 	149465 	148284 	: 	: 	: 	: 	: 	138359 	: 	: 	134179 	: 	: 	: 	: 	129157 	: 	: 	: 	123717 	: 	: 	: 
DE3001V,DK003C1	: 	: 	: 	: 	: 	: 	: 	: 	94272 	93505 	93002 	: 	: 	: 	: 	: 	89675 	: 	: 	88200 	: 	: 	: 	: 	86254 	: 	: 	: 	82921 	: 	: 	: 
DE3001V,DK004C2	: 	: 	: 	: 	: 	: 	: 	: 	100152 	98754 	97806 	: 	: 	: 	: 	: 	80198 	: 	: 	78536 	: 	: 	: 	: 	76756 	: 	: 	: 	73856 	: 	: 	: 
DE3001V,EE	: 	: 	602606 	597842 	588019 	580708 	582027 r	590484 	: 	599832 b	583905 	584509 	583991 	583735 	573387 	566847 	564701 	: 	492044 	569220 	582089 	525234 	538637 	510096 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,EE001C1	: 	209917 	202101 	197217 	192141 	186169 	190209 	181217 	184605 	191731 b	174823 	177082 	179823 	188627 	182983 	176858 	169913 	: 	: 	: 	173215 	: 	: 	: 	172446 	: 	: 	: 	: 	: 	: 	: 
DE3001V,EE002C1	: 	45266 	43555 b	45957 	44531 	46833 	45129 r	46545 	45168 	47671 b	46087 	45991 	46227 	42661 	40551 	43111 	41990 	: 	: 	: 	45827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,EE003C1	: 	25929 	26356 	26669 	28246 	26742 	26017 	29841 	29836 	28092 b	31151 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	4134540 	: 	4031962 	3986855 	3943797 	3899566 	3857310 	3815463 	: 	4046306 	3993143 	3885886 	3836145 	3832996 	3875141 	3815891 	3755250 	3708964 	3635701 	3567477 	3499801 	: 	: 
DE3001V,EL001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	296096 	: 	312009 	311187 	310228 	309132 	308186 	306878 	: 	: 	301566 	: 	: 	: 	: 	293195 	: 	: 	: 	: 	285057 	: 	: 
DE3001V,EL001K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1082872 	: 	1116131 	: 	1088467 	1104544 	1060964 	1046607 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3001V,EL002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	143117 	: 	144269 	144293 	144429 	144498 	144646 	145508 	: 	: 	143361 	: 	: 	: 	: 	140288 	: 	: 	: 	: 	137281 	: 	: 
DE3001V,EL003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	67010 	: 	62584 	61466 	60468 	59473 	58514 	57536 	: 	: 	54585 	: 	: 	: 	: 	50539 	: 	: 	: 	: 	46792 	: 	: 
DE3001V,EL004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	60389 	: 	53334 	52651 	52038 	51450 	50877 	50361 	: 	: 	46952 	: 	: 	: 	: 	42067 	: 	: 	: 	: 	37690 	: 	: 
DE3001V,EL005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	54394 	: 	47742 	47161 	46635 	46067 	45528 	44912 	: 	: 	42073 	: 	: 	: 	: 	37713 	: 	: 	: 	: 	33804 	: 	: 
DE3001V,EL006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	34588 	: 	31491 	31236 	31026 	30774 	30547 	30375 	: 	: 	28933 	: 	: 	: 	: 	26530 	: 	: 	: 	: 	24326 	: 	: 
DE3001V,EL007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	32679 	: 	34691 	33410 	32180 	30954 	29792 	29068 	: 	: 	26683 	: 	: 	: 	: 	23264 	: 	: 	: 	: 	20283 	: 	: 
DE3001V,EL008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	24504 	: 	24779 	24575 	24417 	24261 	24109 	23881 	: 	: 	22919 	: 	: 	: 	: 	21552 	: 	: 	: 	: 	20267 	: 	: 
DE3001V,EL009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	23198 	: 	20898 	20804 	20730 	20663 	20610 	20548 	: 	: 	19232 	: 	: 	: 	: 	17319 	: 	: 	: 	: 	15597 	: 	: 
