indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
DE2012V,BE002C1	: 	111583 	108535 	107351 	106405 	105175 	103063 	102432 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE003C1	: 	38752 	37025 	36965 	36279 	34479 	33049 	31435 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE004C1	: 	31209 	31000 	30768 	30925 	31396 	31350 	31916 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE005C1	: 	66696 	66703 	66086 	65058 	65619 	65245 	66003 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE006C1	: 	7700 	7132 	6564 	6044 	5965 	5420 	5530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE007C1	: 	9689 	9379 	9158 	8715 	8886 	8628 	8629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE008C1	: 	19002 	18229 	17369 	17072 	16393 	16063 	15774 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE009C1	: 	15248 	14657 	14722 	14374 	14674 	14665 	14166 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE010C1	: 	6461 	6123 	5638 	5303 	5144 	5039 	5145 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BE011C1	: 	7748 	7412 	6987 	6352 	6116 	5720 	5468 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG	: 	: 	92392 	84628 	78058 	68160 	: 	45297 	: 	39441 e	25200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG001C1	: 	26249 	24032 	22894 	22081 	20116 	: 	13316 	: 	11502 e	9233 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG002C1	: 	4282 	3895 	3751 	3702 	3651 	: 	3049 	: 	2745 e	2112 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG003C1	: 	8027 	7115 	6608 	6074 	5590 	: 	3512 	: 	3085 e	1279 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG004C1	: 	3950 	3344 	2889 	2482 	2091 	: 	1552 	: 	1339 e	670 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG005C1	: 	1017 	894 	833 	832 	802 	: 	675 	: 	635 e	632 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG006C1	: 	1567 	1466 	1381 	1292 	1157 	: 	939 	: 	871 e	458 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG007C1	: 	226 	210 	188 	178 	175 	: 	162 	: 	138 e	100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG008C1	: 	2097 	2029 	1934 	1701 	1388 	: 	722 	: 	703 	632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG009C1	: 	740 	700 	682 	584 	509 	: 	345 	: 	332 e	235 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG010C1	: 	561 	540 	516 	510 	489 	: 	394 	: 	319 e	216 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG011C1	: 	1273 	1077 	955 	844 	744 	: 	545 	: 	445 e	377 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG012C1	: 	398 	372 	359 	344 	332 	: 	301 	: 	247 e	128 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG013C1	: 	451 	413 	369 	381 	346 	: 	293 	: 	267 e	265 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG014C1	: 	551 	477 	424 	403 	371 	: 	225 	: 	191 e	135 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG015C1	: 	551 	533 	535 	527 	508 	: 	350 	: 	291 e	240 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG016C1	: 	1423 	1285 	1315 	1333 	1356 	: 	1232 	: 	983 e	209 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG017C1	: 	576 	516 	492 	475 	467 	: 	510 	: 	470 e	257 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,BG018C1	: 	292 	287 	276 	268 	256 	: 	230 	: 	204 e	101 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH	: 	: 	: 	: 	2048667 	1998459 	1937447 	1869969 	1815994 	1766277 b	1786843 	1749306 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH001C1	: 	: 	132880 	130164 	127151 	124823 	121096 	118797 	116653 	113716 b	117394 	117904 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH001K1	: 	: 	222595 	218247 	212039 	201926 	195263 	189992 	185334 	179365 b	182806 	181075 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH002C1	: 	: 	96048 	95139 	95595 	94092 	91230 	88286 	86961 	85729 b	86360 	84987 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH002K1	: 	: 	171714 	170172 	170422 	157511 	152566 	147601 	145419 	143582 b	143841 	141731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH003C1	: 	: 	63960 	63434 	62097 	61055 	59816 	58109 	56974 	55581 b	57080 	55943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH003K1	: 	: 	105278 	103944 	101090 	94282 	91815 	88832 	86734 	84704 b	86517 	84646 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH004C1	: 	: 	33850 	34226 	33207 	32369 	31553 	30459 	29479 	28818 b	28662 	28037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH004K1	: 	: 	52974 	52882 	50891 	49371 	47746 	45848 	44255 	43059 b	43079 	42040 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH005C1	: 	: 	59999 	59347 	58168 	56640 	55895 	53846 	52687 	51593 b	52568 	50740 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH005K1	: 	: 	104007 	102666 	100955 	90727 	89289 	86524 	84689 	82290 b	82605 	80108 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH006C1	: 	: 	26829 	26247 	25518 	: 	24552 	24135 	23794 	23381 b	23663 	23787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH007C1	: 	: 	23357 	23065 	22966 	22603 	21902 	21493 	21076 	20556 b	20995 	20727 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH008C1	: 	: 	19785 	20046 	19674 	19583 	19264 	18737 	18317 	18243 b	18764 	18645 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH008K1	: 	: 	38489 	38428 	37435 	37139 	36451 	35615 	34922 	34589 b	35311 	34930 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH009C2	: 	: 	24427 	24752 	24237 	24218 	23463 	22779 	21117 	20668 b	21797 	21286 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH009K1	: 	: 	33125 	33449 	32955 	31670 	30730 	29661 	27622 	27077 b	28439 	27886 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CH010C1	: 	: 	: 	: 	: 	: 	15990 	15316 	14922 	14696 b	14653 	14395 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	170383 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CY001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	47671 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	422276 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	162791 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	22626 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	8530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12335 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	3912 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	3066 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	5872 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	2835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	3677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ010C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	4820 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ011C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	3148 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ013C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	5048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ014C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1553 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ015C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1212 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ016C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	2067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ017C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1237 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,CZ018C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	3089 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE	: 	: 	9678868 e	9219989 	8651958 	7539774 	7011811 	6640290 	7409754 	7409754 	7198946 	7185921 	7255395 	7255949 	7289149 	7287980 	7341820 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE001C1	: 	675210 	637747 e	598261 	545668 	496514 	459101 	426263 	494391 	494391 	472451 	480403 	476966 	472653 	466518 	454545 	447325 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE002C1	: 	302265 	296217 e	282132 	262252 	245186 	233989 	226360 	247345 	247345 	242107 	245240 	253455 	248246 	247912 	244401 	252570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE003C1	: 	382233 	371683 e	378840 	366200 	343070 	324225 	309120 	333505 	333505 	318292 	310238 	307841 	304952 	302603 	297692 	301291 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE004C1	: 	211013 	207967 e	205230 	194559 	183792 	176429 	172451 	166116 	166116 	162794 	163840 	168587 	167317 	166764 	168483 	171570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE005C1	: 	220674 	216593 e	208034 	205306 	195478 	184615 	176494 	148077 	148077 	142058 	137440 	138157 	137735 	142853 	139413 	141507 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE006C1	: 	93065 	89397 e	85777 	80006 	69143 	63890 	59124 	70381 	70381 	69263 	69877 	69650 	69108 	68988 	68831 	68270 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE007C1	: 	157736 	155923 e	151953 	148697 	139498 	133618 	129063 	138832 	138832 	136603 	137360 	138102 	138935 	140174 	140278 	141550 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE008C1	: 	54639 	52176 e	47523 	41999 	33410 	28843 	25776 	31900 	31900 	30197 	33528 	32788 	31981 	31748 	30847 	32301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE009C1	: 	41971 	38401 e	34500 	31052 	25190 	22582 	20989 	25624 	25624 	24692 	23841 	24338 	27381 	25844 	24244 	22473 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE010C1	: 	102914 	99482 e	96220 	91972 	83350 	76194 	72065 	92725 	92725 	91551 	92778 	93937 	93206 	93239 	93807 	95120 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE011C1	: 	125171 	121790 e	117464 	114636 	107215 	101897 	98556 	108453 	108453 	107089 	105632 	104730 	103601 	102627 	102175 	102982 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE012C1	: 	103493 	99175 e	93575 	83931 	75068 	70288 	67061 	71801 	71801 	70286 	71342 	71884 	71914 	72355 	72103 	71490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE013C1	: 	95480 	90876 e	86473 	84232 	76425 	72769 	70321 	76041 	76041 	74756 	75405 	76621 	77064 	77761 	78286 	79635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE014C1	: 	117835 	112901 e	107085 	103822 	93014 	88865 	85737 	86741 	86741 	83385 	84456 	86336 	87016 	88650 	88978 	88992 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE015C1	: 	46521 	44782 e	42605 	39463 	34354 	32498 	31162 	43324 	43324 	42496 	42734 	43423 	43671 	43857 	44550 	45009 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE017C1	: 	49182 	46870 e	45585 	43548 	39337 	38572 	37754 	38802 	38585 	38585 	38411 	38931 	39238 	39747 	40928 	41417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE018C1	: 	22690 	21721 e	19267 	16847 	11620 	10178 	9751 	9439 	9439 	9157 	9014 	9154 	9191 	9386 	9495 	9486 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE019C1	: 	22311 	20585 e	18625 	14760 	11340 	10113 	9278 	8460 	8114 	7937 	7777 	8019 	7989 	7870 	8091 	8000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE020C1	: 	54138 	52517 e	50564 	48331 	46322 	44345 	43689 	53835 	52538 	55726 	56285 	56852 	57022 	56728 	56004 	55538 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE021C1	: 	: 	: 	14922 	13733 	12410 	11623 	10978 	10507 	11893 	11200 e	11956 	12082 	12388 	12627 	12969 	13391 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE022C1	: 	26178 	25826 e	24793 	22770 	20088 	18970 	18344 	17827 	17827 	17054 	16966 	16999 	16844 	16724 	16609 	16450 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE023C1	: 	: 	13115 e	12678 	12484 	10534 	10076 	9966 	9890 	10006 	7700 e	10334 	10605 	10678 	10818 	10875 	10997 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE025C1	: 	31584 	30565 e	29518 	27797 	25084 	23789 	22827 	22432 	21678 	21442 	21307 	21799 	21724 	22085 	21198 	20827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE026C1	: 	15513 	14427 e	14120 	18189 	11339 	9516 	8598 	8950 	8796 	8640 	8726 	8445 	8853 	8567 	8683 	8713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE027C1	: 	39538 	39330 e	37914 	36800 	32863 	31403 	30296 	33109 	31967 	31228 	30715 	31353 	30728 	30478 	29624 	29520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE028C1	: 	25591 	23897 e	21824 	19183 	17212 	16216 	14974 	15346 	14762 	14379 	14563 	14523 	14482 	14501 	14348 	14528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE029C1	: 	6023 	5711 e	4987 	4289 	3428 	3059 	2826 	3257 	3046 	2897 	2901 	2954 	3007 	3039 	3372 	3766 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE030C1	: 	5884 	5265 e	4860 	4511 	3495 	3194 	2922 	2886 	2733 	2527 	2452 	2469 	2196 	2146 	2038 	2000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE031C1	: 	8936 	8420 e	7813 	8451 	3883 	3496 	3248 	3510 	3534 	3584 	3763 	3839 	4078 	4331 	4378 	4221 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE032C1	: 	17393 	15853 e	13456 	12153 	8460 	7724 	7170 	7470 	7470 	7062 	6708 	6727 	6496 	6471 	6286 	5767 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE033C1	: 	63942 	61422 e	58155 	55226 	51339 	48104 	45313 	46510 	45463 	45179 	45365 	45165 	45457 	46387 	46668 	47031 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE034C1	: 	54569 	52592 e	49301 	46582 	41628 	39321 	38010 	49276 	49135 	49493 	50107 	50785 	51071 	51352 	52414 	53079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE035C1	: 	59327 	57854 e	55986 	55478 	48118 	47467 	45224 	47154 	45488 	43965 	44175 	44476 	43961 	43456 	43222 	42700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE036C1	: 	41731 	40081 e	37049 	34051 	30161 	27896 	26400 	28292 	27870 	27938 	27544 	27724 	27998 	28124 	28049 	28346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE037C1	: 	39440 	38543 e	37710 	34640 	32529 	30858 	29840 	33275 	33107 	33220 	33843 	34928 	34673 	34877 	35090 	35383 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE039C1	: 	28564 	27912 e	26556 	24237 	21108 	19470 	18159 	21577 	20860 	20829 	21146 	21810 	21713 	21927 	21668 	22258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE040C1	: 	32663 	31477 e	29175 	26146 	23845 	23287 	22408 	25003 	23968 	23579 	21250 	19477 	20016 	20324 	20850 	21579 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE041C1	: 	14936 	14096 e	12455 	10413 	8179 	7356 	6885 	8458 	8119 	8026 	8285 	8268 	8242 	8222 	7896 	8093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE042C1	: 	15450 	14475 e	13441 	11810 	10690 	9905 	9443 	9499 	9421 	9699 	9817 	9812 	9980 	10303 	10422 	10458 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE043C1	: 	12982 	12202 e	11060 	9083 	7835 	7434 	7008 	7585 	7175 	7001 	7802 	7758 	7706 	7423 	7439 	7684 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE044C1	: 	16421 	15479 e	14211 	12671 	11172 	10375 	9741 	10825 	10599 	11143 	11312 	11488 	11728 	11682 	11529 	11407 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE045C1	: 	: 	11807 e	11338 	10756 	9447 	9020 	8924 	8847 	9932 	18200 e	10024 	10067 	10137 	10356 	10701 	10988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE046C1	: 	: 	21477 e	20488 	19518 	18607 	17722 	17021 	19200 e	18404 	18400 e	18470 	18483 	18864 	19273 	19717 	19801 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE047C1	: 	: 	24656 e	23774 	21196 	19601 	18826 	18289 	17527 	16524 	14100 e	16738 	17007 	17268 	17357 	17018 	17328 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE048C1	: 	7057 	6480 e	5505 	4598 	3412 	3105 	3256 	4977 	5010 	4487 	4333 	4399 	4228 	4374 	4499 	4720 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE049C1	: 	: 	19905 e	19425 	19322 	17918 	17196 	16565 	20200 e	16757 	19900 e	16797 	17021 	17246 	17599 	17953 	17975 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE050C1	: 	: 	13341 e	12618 	11980 	10867 	10503 	10123 	12600 e	11712 	13700 e	11734 	11831 	11934 	12037 	12111 	12270 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE051C1	: 	: 	16118 e	15217 	15449 	12542 	11672 	11318 	13900 e	11723 	11500 e	11527 	11549 	11695 	11774 	11858 	11990 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE052C1	: 	12702 	11745 e	10250 	8320 	6706 	5899 	5450 	6935 	6854 	6934 	7258 	7066 	7057 	7082 	7038 	6945 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2012V,DE053C1	: 	: 	9473 e	8525 	7616 	6550 	6220 	5735 	5650 	10767 	7900 e	10607 	10441 	10422 	10527 	10552 	10672 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
